sample_time,motor_angvel,motor_power
3.0932443141937256,60.94689747964198,29.886000000000003
3.144874334335327,54.87315168270172,14.943000000000001
3.1963648796081543,60.52801845916334,30.765
3.2477636337280273,54.6637121724624,12.306
3.2995927333831787,61.05161723476164,32.816
3.351034164428711,53.51179486614614,15.529000000000002
3.4026355743408203,61.470496255240285,30.765
3.454043388366699,53.82595413150512,9.083
3.5064687728881836,62.09881478595824,34.867
3.5580198764801025,53.51179486614614,12.599
3.61020565032959,63.041292582035176,33.695
3.662060260772705,54.97787143782138,12.892000000000001
3.7135932445526123,62.62241356155654,29.3
3.76489520072937,55.71090972365899,14.064
3.8170087337493896,62.83185307179586,30.765
3.868543863296509,56.65338751973594,14.064
3.9199469089508057,63.146012337154836,29.3
3.9713733196258545,57.70058507093253,16.115000000000002
4.023865222930908,61.78465552059926,26.077
4.075319528579712,59.271381397727424,19.631
4.127355575561523,59.06194188748811,20.217
4.1790502071380615,58.53834311188981,17.873
4.230720043182373,60.42329870404369,18.459
4.282169342041016,59.899699928445386,19.924000000000003
4.334270238876343,59.690260418206066,19.631
4.3856682777404785,60.42329870404369,24.026
4.437353849411011,58.53834311188981,19.631
4.488956928253174,60.94689747964198,24.905
4.5405800342559814,58.11946409141117,14.064
4.5920891761779785,61.365776500120624,30.765
4.643878936767578,56.96754678509491,12.306
4.695389986038208,60.632738214283,29.3
4.746873378753662,53.93067388662478,9.962000000000002
4.798269271850586,61.261056745000964,34.867
4.84960675239563,53.6165146212658,8.79
4.902263402938843,61.156336989881304,29.886000000000003
4.953826427459717,54.1401133968641,11.134
5.00508189201355,61.679935765479605,27.541999999999998
5.056616544723511,54.87315168270172,9.669
5.1080546379089355,63.2507320922745,31.351000000000003
5.159588813781738,55.29203070318036,9.376000000000001
5.211526393890381,63.7743308678728,31.644000000000002
5.263108253479004,54.6637121724624,8.204
5.314579963684082,63.98377037811212,32.523
5.36604380607605,56.234508499257295,11.134
5.417552947998047,63.7743308678728,31.351000000000003
5.4689037799835205,56.96754678509491,15.822000000000001
5.520384311676025,63.7743308678728,29.007
5.57179856300354,58.01474433629151,14.357
5.623356103897095,62.41297405131722,22.561
5.6747376918792725,59.06194188748811,20.509999999999998
5.726265907287598,61.679935765479605,20.803
5.777668714523315,60.00441968356505,24.319
5.829434394836426,60.52801845916334,22.268
5.8811423778533936,60.31857894892403,28.128
5.932528257369995,58.74778262212913,19.631
5.984076976776123,60.52801845916334,29.3
6.035667419433594,56.025068989017974,17.873
6.0871100425720215,60.42329870404369,28.128
6.138480186462402,55.29203070318036,14.064
6.189846754074097,60.84217772452232,28.714
6.241317987442017,53.82595413150512,15.822000000000001
6.292767524719238,60.84217772452232,32.230000000000004
6.344230651855469,53.82595413150512,14.65
6.395899057388306,61.575216010359945,30.179000000000002
6.448185205459595,54.454272662223076,13.185
6.500272512435913,62.30825429619756,30.472
6.5516979694366455,54.76843192758206,12.599
6.603966951370239,63.98377037811212,34.574
6.655322074890137,55.39675045830002,11.427000000000001
6.706703186035156,63.46017160251382,30.179000000000002
6.758260488510132,55.60618996853933,13.185
6.809630393981934,63.98377037811212,30.179000000000002
6.862199306488037,57.38642580557355,17.58
6.914048433303833,63.46017160251382,28.421
6.965572357177734,57.28170605045389,15.529000000000002
7.017480850219727,64.71680866394973,28.421
7.070021867752075,58.64306286700947,18.752000000000002
7.122485637664795,62.2035345410779,31.937000000000005
7.17426323890686,61.470496255240285,40.727
7.2257702350616455,70.79055446089001,47.759
7.27754020690918,67.96312107265919,39.55500000000001
7.328935861587524,78.12093731926619,49.224
7.380626916885376,85.34660042252271,45.415
7.432093620300293,87.65043503515523,41.899
7.4838738441467285,91.94394499506127,47.173
7.535248041152954,101.36872295583065,48.345
7.586658000946045,105.87167242597603,48.638
7.639191150665283,111.84069846779663,41.019999999999996
7.691620111465454,117.70500475449758,39.55500000000001
7.7429914474487305,124.9306678577541,41.019999999999996
7.794426679611206,132.57520998148925,57.135
7.845749139785767,138.12535700283124,68.269
7.898242950439453,140.63863112570306,66.804
7.950205087661743,145.66517937144673,62.409
8.001953840255737,153.20500174006224,55.376999999999995
8.053401231765747,159.8023463126008,67.39
8.105286359786987,163.67697725202822,60.944
8.157178163528442,172.57815643719928,61.904
8.2086021900177,175.51030958054977,70.32
8.260342121124268,184.20204925548154,60.443999999999996
8.311724185943604,186.61060362323371,68.269
8.363118648529053,194.77874452256717,73.836
8.414774656295776,201.37608909510573,63.580999999999996
8.46635127067566,204.30824223845622,66.21799999999999
8.517824172973633,211.1150263212341,72.078
8.570246458053589,218.8642882000889,71.54
8.621829748153687,225.25219326238815,69.496
8.673328638076782,231.22121930420877,69.788
8.72486686706543,235.61944901923448,68.269
8.77637767791748,242.00735408153372,77.964
8.827859163284302,247.97638012335432,73.836
8.879286050796509,254.15484567541426,70.956
8.930868864059448,259.9144322069955,82.05199999999999
8.982417345046997,263.89378290154264,75.00800000000001
9.034797668457031,269.23449041264524,69.734
9.086409568786621,277.1931918017394,70.027
9.137804985046387,281.80086102700443,75.59400000000001
9.189192533493042,286.82740927274807,72.664
9.240638971328735,294.78611066184226,74.46
9.292232275009155,298.9749008666286,77.352
9.343605756759644,306.51472323524416,72.708
9.39498257637024,310.38935417467155,69.441
9.44638705253601,317.19613825744943,67.744
9.498111963272095,324.0029223402273,72.37100000000001
9.550472974777222,327.7728335245351,76.766
9.601951599121094,334.6843373624326,74.715
9.653369188308716,340.75808315937286,68.62
9.704745054244995,347.35542773191145,69.496
9.756200790405273,353.21973401861237,70.906
9.80761981010437,359.08404030531335,75.00800000000001
9.858988046646118,364.738907081775,67.39
9.910414218902588,370.7079331235956,72.078
9.961819171905518,376.4675196551769,75.887
10.013227462768555,382.01766667651884,72.416
10.064832210540771,386.8347754120232,72.078
10.116493940353394,392.0707631680062,72.078
10.168184041976929,399.82002504686096,67.39
10.21964955329895,404.84657329260466,65.116
10.271154165267944,409.663682028109,77.059
10.3226797580719,417.3082241518442,71.492
10.374232053756714,421.81117362198955,73.836
10.425681829452515,428.9321169701264,68.562
10.477204084396362,432.91146766467347,78.524
10.528722524642944,440.24185052304966,68.62
10.58022165298462,446.7344753404686,58.014
10.632208108901978,450.71382603501564,54.498000000000005
10.683840036392212,457.41589036267385,58.69199999999999
10.735698699951172,463.8037954249731,64.24000000000001
10.787232160568237,467.9925856297595,49.224
10.83870267868042,474.38049069205874,55.083999999999996
10.890016794204712,480.87311550947766,56.064
10.941911220550537,487.67989959225554,55.376999999999995
10.99340558052063,493.2300466135975,63.797999999999995
11.04468846321106,497.83771583886255,53.033
11.09616470336914,503.4925826153242,51.275
11.147570371627808,509.77576792250375,53.033
11.199186325073242,515.3259149438458,50.982
11.251731395721436,522.0279792715039,51.861000000000004
11.30341124534607,527.3686867826066,54.791000000000004
11.354966878890991,532.6046745385896,46.001000000000005
11.40651822090149,539.2020191111282,50.396
11.457789897918701,544.6474463773504,45.708000000000006
11.509201288223267,550.8259119294104,46.001000000000005
11.56059217453003,556.5854984609916,41.172
11.611906290054321,562.345084992573,48.931
11.663350582122803,568.2093912792739,57.232
11.714996814727783,573.7595383006159,48.345
11.767186403274536,579.5191248321971,45.26
11.818902015686035,585.8023101393767,54.498000000000005
11.870882749557495,589.4675015685648,40.296
11.922434568405151,592.8185337323939,19.272000000000002
11.974046230316162,593.5515720182316,18.333000000000002
12.025790691375732,595.2270881001461,11.505
12.077226161956787,595.6459671206247,25.695999999999998
12.128687858581543,594.1798905489495,11.096
12.180042266845703,594.1798905489495,9.669
12.231390237808228,593.3421325079922,20.439999999999998
12.282682418823242,594.1798905489495,12.847999999999999
12.334223747253418,594.2846103040691,16.994
12.3858323097229,593.7610115284708,17.933999999999997
12.437361001968384,594.1798905489495,23.147000000000002
12.488801002502441,593.6562917733512,24.235999999999997
12.540233612060547,595.0176485899068,5.84
12.591561317443848,595.1223683450264,10.511999999999999
12.643054485321045,593.9704510387102,16.060000000000002
12.694578647613525,593.5515720182316,23.226
12.746156454086304,594.1798905489495,21.389
12.797631978988647,594.8082090796674,14.259
12.848987102508545,594.2846103040691,16.005000000000003
12.900787591934204,593.7610115284708,16.644
12.95260214805603,594.3893300591889,21.608
13.004452228546143,593.8657312835905,18.042
13.055987119674683,593.8657312835905,7.032
13.107446908950806,594.9129288347872,19.404
13.15883755683899,595.2270881001461,18.624000000000002
13.210214614868164,593.3421325079922,12.599
13.261560678482056,595.6459671206247,15.045
13.31301236152649,595.0176485899068,21.243000000000002
13.364490985870361,594.2846103040691,16.296000000000003
13.415974855422974,594.7034893245478,8.232000000000001
13.46790862083435,595.1223683450264,30.765
13.519694566726685,595.4365276103854,12.599
13.571404933929443,593.7610115284708,17.227999999999998
13.623426675796509,594.8082090796674,14.357
13.674917221069336,594.1798905489495,26.663
13.726345300674438,594.7034893245478,15.582
13.777803659439087,593.7610115284708,13.478000000000002
13.829365253448486,594.3893300591889,16.060000000000002
13.88112187385559,593.6562917733512,26.956000000000003
13.9329092502594,594.9129288347872,18.227999999999998
13.984410047531128,595.3318078552658,20.661
14.03596305847168,595.1223683450264,8.73
14.087931156158447,593.2374127528726,23.652
14.139349937438965,593.8657312835905,18.396
14.190972089767456,593.9704510387102,21.682
14.242375135421753,593.5515720182316,15.822000000000001
14.293946027755737,593.8657312835905,22.854000000000003
14.345390319824219,594.8082090796674,9.083
14.396946907043457,593.5515720182316,30.179000000000002
14.448405742645264,594.4940498143085,14.405999999999999
14.5004403591156,595.7506868757445,15.132000000000001
14.551889657974243,593.6562917733512,6.4239999999999995
14.60416841506958,594.8082090796674,19.631
14.655599594116211,594.7034893245478,24.528
14.707089185714722,594.4940498143085,17.46
14.758649826049805,594.7034893245478,3.5279999999999996
14.810122728347778,593.9704510387102,18.166
14.8614981174469,594.8082090796674,24.695999999999998
14.912865161895752,595.5412473655051,30.923000000000002
14.964259624481201,594.5987695694281,2.0580000000000003
15.015653133392334,594.3893300591889,16.060000000000002
15.067301034927368,593.7610115284708,17.52
15.11892056465149,593.7610115284708,25.026
15.17034649848938,593.9704510387102,11.134
15.221924304962158,594.4940498143085,13.524
15.273931741714478,594.4940498143085,25.026
15.325361490249634,593.9704510387102,16.17
15.37782096862793,594.0751707938299,16.994
15.429316997528076,593.8657312835905,18.688
15.480789422988892,595.1223683450264,17.52
15.532276153564453,593.5515720182316,13.478000000000002
15.583748579025269,593.1326929977529,14.308
15.635283708572388,594.5987695694281,26.28
15.686822414398193,593.9704510387102,15.768
15.738275051116943,595.0176485899068,6.49
15.790108442306519,595.2270881001461,25.404
15.84257197380066,593.8657312835905,17.873
15.894098997116089,594.4940498143085,30.740000000000002
15.945529222488403,593.6562917733512,9.376000000000001
15.996947050094604,595.8554066308641,6.1739999999999995
16.04839038848877,594.5987695694281,21.316
16.100831270217896,593.9704510387102,23.147000000000002
16.15227198600769,593.8657312835905,18.98
16.204031705856323,595.0176485899068,17.46
16.255472421646118,595.1223683450264,15.132000000000001
16.307103633880615,594.1798905489495,27.156000000000002
16.358715534210205,593.9704510387102,8.526
16.41024684906006,594.3893300591889,20.079
16.46167254447937,594.1798905489495,19.206000000000003
16.513092517852783,594.7034893245478,13.478000000000002
16.564640283584595,593.9704510387102,17.58
16.61634063720703,593.9704510387102,16.936
16.668277740478516,593.5515720182316,15.822000000000001
16.719716548919678,595.4365276103854,19.11
16.771999835968018,594.0751707938299,19.338
16.823493719100952,593.8657312835905,15.423000000000002
16.874958992004395,593.9704510387102,22.561
16.9263436794281,594.5987695694281,12.599
16.977799892425537,595.2270881001461,14.308
17.029210567474365,593.6562917733512,19.631
17.080600023269653,594.3893300591889,25.026
17.132097005844116,594.8082090796674,15.768
17.18345808982849,593.8657312835905,14.892
17.23599076271057,594.5987695694281,12.347999999999999
17.287455081939697,594.9129288347872,19.564
17.338817834854126,593.9704510387102,23.28
17.390859127044678,593.5515720182316,10.548
17.442647457122803,594.9129288347872,17.751
17.494812965393066,593.8657312835905,15.768
17.546179056167603,593.9704510387102,13.386000000000001
17.597617149353027,593.6562917733512,25.026
17.700243949890137,593.8657312835905,7.54
17.75161385536194,591.1430176504794,-12.053999999999998
17.80296754837036,589.7816608339238,1.475
17.854384899139404,585.3834311188981,2.0300000000000002
17.90580463409424,581.2993606692313,-3.19
17.9571635723114,579.3096853219578,2.336
18.009223699569702,574.9114556069321,0.29100000000000004
18.060932636260986,571.4557036879834,7.325
18.112370014190674,568.9424295651115,-3.504
18.163899183273315,566.4291554422397,-6.09
18.215335607528687,562.345084992573,-9.962000000000002
18.26760768890381,559.0987725838635,7.938
18.31904172897339,555.7477404200343,10.219999999999999
18.370468854904175,552.7108675215643,4.656000000000001
18.421799421310425,549.6739946230941,0.87
18.47355055809021,546.5324019695043,-12.013
18.52486491203308,542.1341722544786,2.023
18.576377391815186,538.8878598457692,0.29300000000000004
18.62789225578308,536.5840252331367,0.879
18.679420709609985,534.4896301307434,10.030000000000001
18.730765342712402,530.6149991913161,-6.716
18.782355546951294,525.5884509455724,-0.584
18.834336757659912,523.1798965778202,16.352
18.885887622833252,520.4571829447091,9.537
18.937950611114502,517.6297495564783,-7.25
18.989360570907593,514.3834371477687,-2.044
19.040963172912598,509.8804876776234,9.962000000000002
19.09241509437561,506.32001600355494,-1.752
19.14553666114807,504.64449992164043,4.088
19.198537588119507,501.084028247572,8.79
19.250030517578125,499.0943529002984,12.347999999999999
19.301639795303345,495.219721960871,-3.201
19.353086709976196,491.03093175608467,-4.672
19.404457092285156,486.4232625308196,-3.2119999999999997
19.455848455429077,484.9571859591444,6.716
19.50738024711609,482.5486315913922,-1.46
19.558906078338623,478.1504018763665,0.0
19.61048150062561,474.1710511818194,1.455
19.662179946899414,471.8672165691869,6.111
19.713615655899048,467.9925856297595,-8.176
19.765008211135864,465.688751017127,-1.1720000000000002
19.81662082672119,461.60468056746026,8.176
19.868234634399414,458.77724717922945,-0.29300000000000004
19.91969895362854,456.57813232171657,-3.7830000000000004
19.97139573097229,453.2271001578875,5.274
20.02290964126587,448.9335901979814,0.0
20.07427477836609,445.47783827903265,11.058
20.125645875930786,442.54568513568216,-5.255999999999999
20.17727541923523,440.0324110128103,0.29300000000000004
20.228797912597656,435.32002203242564,7.008
20.280550003051758,433.53978619539146,1.752
20.332130193710327,430.60763305204097,6.446000000000001
20.383881330490112,425.9999638267759,-2.044
20.436867237091064,424.11500823462205,7.008
20.488192081451416,421.07813533615195,2.94
20.53958511352539,416.88934513136553,5.255999999999999
20.59124183654785,414.1666314982544,1.168
20.642653226852417,409.663682028109,7.032
20.69424557685852,407.6740066808355,13.185
20.74648904800415,404.6371337823653,-3.2119999999999997
20.79793906211853,400.44834357757895,7.008
20.849406719207764,398.0397892098268,10.29
20.900954723358154,394.898196556237,-0.5860000000000001
20.952504634857178,390.91884586168993,-1.465
21.004010915756226,388.51029149393776,6.739000000000001
21.05530285835266,385.05453957498895,-1.752
21.106632471084595,380.65630985996324,-4.688000000000001
21.158151388168335,377.4099974512538,12.599
21.20950174331665,374.89672332838194,5.274
21.260942935943604,371.85985042991183,2.0580000000000003
21.31268620491028,368.08993924560406,12.306
21.364562511444092,364.21530830617667,4.395
21.417097568511963,361.0737156525869,1.752
21.46841049194336,357.3038044682791,9.344
21.519860982894897,353.7433327942107,3.796
21.57127594947815,351.96309695717645,10.476
21.62270760536194,349.44982283430465,-14.892
21.674071550369263,345.3657523846379,13.14
21.72550344467163,342.95719801688574,-3.2119999999999997
21.777172565460205,338.9778473223387,2.6279999999999997
21.82856798171997,334.3701780970736,4.688000000000001
21.8804349899292,332.58994226003944,-1.758
21.931936979293823,328.08699278989405,-1.168
21.983238697052002,326.51619646309916,2.336
22.03512668609619,321.9085272378341,-0.5860000000000001
22.086552619934082,320.02357164568025,11.349
22.137966871261597,316.9866987472101,-14.892
22.189380645751953,313.1120678077827,7.008
22.24075722694397,310.59879368491085,-3.796
22.292245388031006,306.3052837250048,11.349
22.343671321868896,302.84953180605606,-0.29300000000000004
22.395127296447754,300.6504169485432,17.52
22.446621894836426,295.62386870279954,7.618
22.498351573944092,294.47195139648323,-13.723999999999998
22.54989767074585,290.7020402121755,15.714000000000002
22.601850748062134,286.09437098691046,3.516
22.653454303741455,283.79053637427796,2.336
22.705151796340942,281.9055807821241,5.84
22.75675082206726,276.2507140056625,7.592
22.808140516281128,272.69024233159405,-3.796
22.859635591506958,270.9100064945598,7.592
22.96161913871765,265.4645792283375,-2.92
23.013060808181763,259.9144322069955,0.879
23.065006494522095,257.7153173494827,1.168
23.116682291030884,254.88788396125187,-2.637
23.16830825805664,251.7462913076621,18.98
23.219652891159058,248.081099878474,7.592
23.271035194396973,245.1489467351235,-4.088
23.322463989257812,241.48375530593543,5.548
23.373987197875977,237.3996848562687,5.255999999999999
23.425411224365234,234.57225146803788,2.6279999999999997
23.476977825164795,232.58257612076434,6.132
23.52855396270752,227.97490689549932,15.768
23.580718278884888,224.4144352214309,9.376000000000001
23.63252878189087,221.69172158831972,7.008
23.684125900268555,220.53980428200347,11.096
23.7357017993927,217.0840523630547,-8.468
23.787135362625122,211.42918558659306,6.153
23.838476419448853,209.43951023931953,0.876
23.88986372947693,205.5648792998921,2.6279999999999997
23.941505193710327,201.4808088502254,14.943000000000001
23.992818593978882,200.74777056438776,7.3
24.04416537284851,194.8834642776868,5.84
24.09569025039673,193.1032284406526,14.943000000000001
24.147292852401733,189.33331725634486,13.723999999999998
24.199442625045776,186.4011641129944,1.1720000000000002
24.25207829475403,182.63125292868662,10.511999999999999
24.30364155769348,180.22269856093445,14.892
24.355106592178345,175.30087007031045,-3.796
24.406459093093872,173.93951325375488,5.255999999999999
24.457833766937256,168.80824525289154,13.770999999999999
24.509305000305176,166.39969088513936,5.255999999999999
24.560847520828247,162.4203401905923,2.044
24.61233139038086,160.43066484331877,-1.168
24.663814544677734,155.50883635269474,4.102
24.715404748916626,152.99556222982292,15.184
24.76779317855835,149.53981031087415,3.796
24.819744110107422,146.60765716752368,-1.46
24.871275424957275,144.61798182025015,9.928
24.92368221282959,139.4867138193868,3.2119999999999997
24.975191831588745,135.6120828799594,17.811999999999998
25.026586771011353,133.3082482673269,16.936
25.077944040298462,130.79497414445504,11.972
25.129249572753906,128.17698026646354,8.176
25.180663585662842,125.4542666333524,1.46
25.231992483139038,121.47491593880532,17.811999999999998
25.28365445137024,116.97196646865996,4.964
25.33616828918457,111.107660181959,8.76
25.387959480285645,108.38494654884786,19.564
25.43941020965576,109.01326507956581,7.325
25.49086594581604,107.44246875277092,8.76
25.542346000671387,100.63568466999304,3.809
25.593835830688477,103.25367854798453,14.016
25.645350456237793,92.78170303601856,3.2119999999999997
25.69666838645935,94.98081789353141,8.76
25.747902631759644,88.48819307611251,0.292
25.800113439559937,85.76547944300135,3.2119999999999997
25.851518154144287,85.34660042252271,1.752
25.903225421905518,79.48229413582176,-2.3440000000000003
25.954660654067993,74.66518540031741,7.325
26.006015062332153,72.46607054280456,-2.3440000000000003
26.05752420425415,70.58111495065069,11.427000000000001
26.10910940170288,68.17256058289851,-4.38
26.161167860031128,63.56489135763348,12.306
26.212655782699585,60.52801845916334,-3.809
26.264201402664185,56.025068989017974,6.739000000000001
26.31554651260376,52.46459731494954,-4.395
26.36804437637329,51.41739976375295,0.5860000000000001
26.419492483139038,46.39085151800928,7.618
26.470964670181274,46.91445029360757,-7.032
26.52293634414673,41.67846253762459,4.981000000000001
26.574240922927856,36.65191429188092,7.618
26.625648021697998,31.41592653589793,-6.739000000000001
26.677111864089966,33.19616237293214,-3.516
26.728543758392334,31.20648702565861,5.567
26.779881477355957,22.61946710584651,5.86
26.83164072036743,20.001473227855016,7.9110000000000005
26.883073568344116,1.4660765716752366,-6.446000000000001
26.935285091400146,0.0,-10.841
26.986974954605103,0.0,-12.013
